Name,Address,Detail URL,Phone,Website,Email
"Casa Bliss Cannabis Timmins","82 3rd Ave, Timmins, ON P4N 1C3","https://www.google.com/maps/place/Casa+Bliss+Cannabis+Timmins/data=!4m7!3m6!1s0x4d3ca5414048ac3f:0x78c2963ac33f0ebd!8m2!3d48.4750759!4d-81.3331416!16s%2Fg%2F11q21vc3qb!19sChIJP6xIQEGlPE0RvQ4_wzqWwng?authuser=0&hl=en&rclk=1","(705) 531-9333","https://casablisscannabis.com","Info@casabliss.ca"
"The Senator Hotel & Conference Centre","14 Mountjoy St S, Timmins, ON P4N 1S4","https://www.google.com/maps/place/The+Senator+Hotel+%26+Conference+Centre/data=!4m10!3m9!1s0x4d3ca5e300f31eaf:0x83aaad4dee67fac1!5m2!4m1!1i2!8m2!3d48.4758922!4d-81.3354362!16s%2Fg%2F1td587gn!19sChIJrx7zAOOlPE0Rwfpn7k2tqoM?authuser=0&hl=en&rclk=1","(705) 267-6211","https://Check-in time: 3:00 p.m."
"Planet Fitness","1500 Riverside Dr A4, Timmins, ON P4R 1A1","https://www.google.com/maps/place/Planet+Fitness/data=!4m7!3m6!1s0x4d3ca7ceb01de42d:0xae1eea6d20901836!8m2!3d48.47395!4d-81.38273!16s%2Fg%2F11qb5tvd9b!19sChIJLeQdsM6nPE0RNhiQIG3qHq4?authuser=0&hl=en&rclk=1","(705) 242-7360","https://planetfitness.ca","Press@pfhq.com"
"Wellwise Home Health & Wellness","70 Algonquin Blvd W #3, Timmins, ON P4N 2R3","https://www.google.com/maps/place/Wellwise+Home+Health+%26+Wellness/data=!4m7!3m6!1s0x4d3ca5df33c8204b:0xc0e415ed026ea6a6!8m2!3d48.476578!4d-81.33747!16s%2Fg%2F1tdcllpv!19sChIJSyDIM9-lPE0RpqZuAu0V5MA?authuser=0&hl=en&rclk=1","(705) 268-6893","https://shop.wellwise.ca","support@wellwise.ca"
"Holiday Inn Express & Suites Timmins, an IHG Hotel","30 Algonquin Blvd W, Timmins, ON P4N 2R3","https://www.google.com/maps/place/Holiday+Inn+Express+%26+Suites+Timmins,+an+IHG+Hotel/data=!4m10!3m9!1s0x4d3ca5e3a604a7ab:0x941318a5331fd89!5m2!4m1!1i2!8m2!3d48.4764538!4d-81.3362715!16s%2Fg%2F1hhhd_ks5!19sChIJq6cEpuOlPE0Rif0xU4oxQQk?authuser=0&hl=en&rclk=1","(705) 531-4000","https://Check-in time: 3:00 p.m."
"Mid-Town Bowl","70 Algonquin Blvd W, Timmins, ON P4N 2R3","https://www.google.com/maps/place/Mid-Town+Bowl/data=!4m7!3m6!1s0x4d3ca5e3aa749677:0xf2bacdb8742d0148!8m2!3d48.4764646!4d-81.3374328!16s%2Fg%2F1tdd9h0h!19sChIJd5Z0quOlPE0RSAEtdLjNuvI?authuser=0&hl=en&rclk=1","(705) 267-3500","https://midtownbowltimmins.ca","midtownbowltimmins@outlook.com"
"Freedom & Relaxation","323 Maple St S, Timmins, ON P4N 1Z5","https://www.google.com/maps/place/Freedom+%26+Relaxation/data=!4m7!3m6!1s0x4d3ca76834be4ad5:0x7cdf339dd50de8f9!8m2!3d48.4694713!4d-81.3335766!16s%2Fg%2F11fktmr2dr!19sChIJ1Uq-NGinPE0R-egN1Z0z33w?authuser=0&hl=en&rclk=1","(705) 268-0837","https://freedomrelaxation.com","freedomrelaxation@hotmail.com"
"Radical Garden Market","163 5th Ave, Timmins, ON P4N 5L1","https://www.google.com/maps/place/Radical+Garden+Market/data=!4m7!3m6!1s0x4d3ca5fcbd79d515:0x90ceed9e7eb37375!8m2!3d48.477091!4d-81.330613!16s%2Fg%2F11b_2hg8s_!19sChIJFdV5vfylPE0RdXOzfp7tzpA?authuser=0&hl=en&rclk=1","(705) 465-3651","https://radicalgardens.com","Info@RadicalGardens.com"
"Riverpark Laundry","685 Riverpark Rd, Timmins, ON P4P 1B3","https://www.google.com/maps/place/Riverpark+Laundry/data=!4m7!3m6!1s0x4d3ca5c9e07bb11d:0x5a71700ec8cdcbdb!8m2!3d48.4944967!4d-81.3563051!16s%2Fg%2F1tj961ff!19sChIJHbF74MmlPE0R28vNyA5wcVo?authuser=0&hl=en&rclk=1","(705) 268-7435","",""
"Lot 88 Steakhouse & Bar","2125 Riverside Dr, Timmins, ON P4R 0A1","https://www.google.com/maps/place/Lot+88+Steakhouse+%26+Bar/data=!4m7!3m6!1s0x4d3ca78701cfb3b1:0xfaaa96cc024692f4!8m2!3d48.4719052!4d-81.4011028!16s%2Fg%2F11y98xl6ms!19sChIJsbPPAYenPE0R9JJGAsyWqvo?authuser=0&hl=en&rclk=1","(705) 531-2356","https://lot88steakhouse.ca",""
"GLOBELLY","119 Pine St S, Timmins, ON P4N 2K3","https://www.google.com/maps/place/GLOBELLY/data=!4m7!3m6!1s0x4d3ca526b1015805:0x1a9eeae0dd21c044!8m2!3d48.4734752!4d-81.3286032!16s%2Fg%2F11xvmgbt9r!19sChIJBVgBsSalPE0RRMAh3eDqnho?authuser=0&hl=en&rclk=1","(705) 274-9005","",""
"Timmins Tree Service","Timmins, ON P0N 1G0","https://www.google.com/maps/place/Timmins+Tree+Service/data=!4m7!3m6!1s0xa04b33547a95a99d:0xdc4dc29eef174168!8m2!3d48.4762156!4d-81.3281467!16s%2Fg%2F11ptqv1yc3!19sChIJnamVelQzS6ARaEEX757CTdw?authuser=0&hl=en&rclk=1","(705) 620-0327","https://timminstreeservice.com",""
"Balsam Suites Boutique Inn and Residence","81 Balsam St S, Timmins, ON P4N 1G1","https://www.google.com/maps/place/Balsam+Suites+Boutique+Inn+and+Residence/data=!4m10!3m9!1s0x4d3ca5fd71afdaad:0x7b23fd8a67817920!5m2!4m1!1i2!8m2!3d48.4742927!4d-81.3310165!16s%2Fg%2F11b5qz37vg!19sChIJrdqvcf2lPE0RIHmBZ4r9I3s?authuser=0&hl=en&rclk=1","(705) 264-2022","https://Check-in time: 3:00 p.m."
"Microtel Inn & Suites by Wyndham Timmins","1960 Riverside Dr, Timmins, ON P4R 1N7","https://www.google.com/maps/place/Microtel+Inn+%26+Suites+by+Wyndham+Timmins/data=!4m10!3m9!1s0x4d3ca698aa08c8a7:0x753604ac7b4d8578!5m2!4m1!1i2!8m2!3d48.4742394!4d-81.3958148!16s%2Fg%2F12hk7j77k!19sChIJp8gIqpimPE0ReIVNe6wENnU?authuser=0&hl=en&rclk=1","(705) 264-1477","https://Check-in time: 3:00 p.m."
"BMR Feldman Timber Co Ltd","681 Algonquin Blvd E, Timmins, ON P4N 7N6","https://www.google.com/maps/place/BMR+Feldman+Timber+Co+Ltd/data=!4m7!3m6!1s0x4d3ca5ff4e6b4627:0x623133bc898b3b88!8m2!3d48.4760932!4d-81.3168563!16s%2Fg%2F1xgzbdts!19sChIJJ0ZrTv-lPE0RiDuLibwzMWI?authuser=0&hl=en&rclk=1","(705) 268-3030","https://bmr.ca","service@bmr.co"
"PADS-K9 Protection and Detection Service","190 3rd Ave, Timmins, ON P4N 6B5","https://www.google.com/maps/place/PADS-K9+Protection+and+Detection+Service/data=!4m7!3m6!1s0x4d3ca5c6c1451bc5:0x303cc34cf83aea!8m2!3d48.4751677!4d-81.3298573!16s%2Fg%2F11f5ydcpdb!19sChIJxRtFwcalPE0R6jr4TMM8MAA?authuser=0&hl=en&rclk=1","(705) 288-7435","https://pads-k9protectionanddetectionservice.ca",""
"NorthStar Taxes","165 Timcor Crescent, Timmins, ON P4R 1C6","https://www.google.com/maps/place/NorthStar+Taxes/data=!4m7!3m6!1s0x4d3ca5a3bb3a87b7:0x964383fe164f92f0!8m2!3d48.4777051!4d-81.3702348!16s%2Fg%2F11y39fdkl0!19sChIJt4c6u6OlPE0R8JJPFv6DQ5Y?authuser=0&hl=en&rclk=1","(705) 805-3150","https://northstartaxes.ca","eric@northstartaxes.ca"
"Porcupine Advance Printers & Signs","219 Algonquin Blvd E, Timmins, ON P4N 1B1","https://www.google.com/maps/place/Porcupine+Advance+Printers+%26+Signs/data=!4m7!3m6!1s0x4d3ca5fc4432221b:0xe0ce89bd92ef3aca!8m2!3d48.4760229!4d-81.3289931!16s%2Fg%2F1tf4dnzq!19sChIJGyIyRPylPE0Ryjrvkr2JzuA?authuser=0&hl=en&rclk=1","(705) 264-4377","https://advancedprinters.ca","dorderdesk@porcupineadvance.com"
"Travelodge by Wyndham Timmins","1136 Riverside Dr, Timmins, ON P4R 1A2","https://www.google.com/maps/place/Travelodge+by+Wyndham+Timmins/data=!4m10!3m9!1s0x4d3ca67f42e5fcd7:0x93520a25e52e9d6!5m2!4m1!1i2!8m2!3d48.4737804!4d-81.3700817!16s%2Fg%2F1hc1vth1k!19sChIJ1_zlQn-mPE0R1ulSXqIgNQk?authuser=0&hl=en&rclk=1","(705) 910-0912","https://Check-in time: 3:00 p.m."
"Aston Wellness Clinic","163 Pine St S, Timmins, ON P4N 2K3","https://www.google.com/maps/place/Aston+Wellness+Clinic/data=!4m7!3m6!1s0x4d3ca5edfd70eb87:0x91c341f8ea37dce7!8m2!3d48.4727191!4d-81.3285537!16s%2Fg%2F1hc46hc3n!19sChIJh-tw_e2lPE0R59w36vhBw5E?authuser=0&hl=en&rclk=1","(705) 531-3095","https://astonwellness.ca","user@domain.com"
"Bon-Air Motel LTD","355 Algonquin Blvd E, Timmins, ON P4N 1B5","https://www.google.com/maps/place/Bon-Air+Motel+LTD/data=!4m10!3m9!1s0x4d3ca5fe986095ef:0xdca412a3c4ccf998!5m2!4m1!1i2!8m2!3d48.4750785!4d-81.3248062!16s%2Fg%2F1v6p8h4v!19sChIJ75VgmP6lPE0RmPnMxKMSpNw?authuser=0&hl=en&rclk=1","(705) 264-1275","https://Check-in time: 3:00 p.m."
"FedEx Authorized ShipCentre","100c Waterloo Rd, Timmins, ON P4N 4X5","https://www.google.com/maps/place/FedEx+Authorized+ShipCentre/data=!4m7!3m6!1s0x4d3ca56dad4ddfed:0x229050bad3640f48!8m2!3d48.4783061!4d-81.3372897!16s%2Fg%2F11j3bmfjfw!19sChIJ7d9NrW2lPE0RSA9k07pQkCI?authuser=0&hl=en&rclk=1","+1 800-463-3339","https://local.fedex.com","CSSocialMedia@fedex.com"
"Wacky's Timmins","425 Algonquin Blvd E, Timmins, ON P4N 1B5","https://www.google.com/maps/place/Wacky%27s+Timmins/data=!4m7!3m6!1s0x4d3ca5ff25de4d29:0x6d48a39f080ff513!8m2!3d48.4759843!4d-81.3233525!16s%2Fg%2F1pyd27ztw!19sChIJKU3eJf-lPE0RE_UPCJ-jSG0?authuser=0&hl=en&rclk=1","(705) 531-2000","https://wackys.com","infoheadoffice@wackywings.ca"
"Best Western Premier Northwood Hotel","245-A Airport Rd, Timmins, ON P4N 9C3","https://www.google.com/maps/place/Best+Western+Premier+Northwood+Hotel/data=!4m10!3m9!1s0x4d3ca595be2e0ca1:0xede8eeb5b3289810!5m2!4m1!1i2!8m2!3d48.4873733!4d-81.350975!16s%2Fg%2F11h8b3snsf!19sChIJoQwuvpWlPE0REJgos7Xu6O0?authuser=0&hl=en&rclk=1","(705) 531-7001","https://Check-in time: 3:00 p.m."
"JTR & Custom Works Inc","720 Shirley St N, Timmins, ON P4R 0G2","https://www.google.com/maps/place/JTR+%26+Custom+Works+Inc/data=!4m7!3m6!1s0x4d3ca43071d74b99:0x1fd857f753adb4b3!8m2!3d48.4872251!4d-81.377302!16s%2Fg%2F11b6sj13k4!19sChIJmUvXcTCkPE0Rs7StU_dX2B8?authuser=0&hl=en&rclk=1","(705) 465-4285","https://jtrcustomworks.com","joelle@jtrcustomworks.com"
"David Dobson CPA","100 3rd Ave, Timmins, ON P4N 1C3","https://www.google.com/maps/place/David+Dobson+CPA/data=!4m7!3m6!1s0x4d3ca5fc0e523171:0x52152215c9921901!8m2!3d48.4751378!4d-81.3325435!16s%2Fg%2F1xpwjdpw!19sChIJcTFSDvylPE0RARmSyRUiFVI?authuser=0&hl=en&rclk=1","(705) 264-4228","https://ddobson.ca",""
"Bliss Beauty + Wellness","25 Pine St S, Timmins, ON P4N 2J9","https://www.google.com/maps/place/Bliss+Beauty+%2B+Wellness/data=!4m7!3m6!1s0x4d3ca5fdb5350437:0xed10253c4fbe98c0!8m2!3d48.4756831!4d-81.3284135!16s%2Fg%2F11b6dqjkwm!19sChIJNwQ1tf2lPE0RwJi-TzwlEO0?authuser=0&hl=en&rclk=1","(705) 531-3800","https://blissbeautywellness.com","blissbeautybartimmins@gmail.com"
"Ramada by Wyndham Timmins","1800 Riverside Dr, Timmins, ON P4R 1N7","https://www.google.com/maps/place/Ramada+by+Wyndham+Timmins/data=!4m10!3m9!1s0x4d3ca69c062ebe8d:0xe243f02c69f6806f!5m2!4m1!1i2!8m2!3d48.4733101!4d-81.3900998!16s%2Fg%2F1tscnmxn!19sChIJjb4uBpymPE0Rb4D2aSzwQ-I?authuser=0&hl=en&rclk=1","(705) 267-6241","https://Check-in time: 3:00 p.m."
"Mountjoy Historical Conservation Area","600 Riverside Dr, Timmins, ON P4N 8L1","https://www.google.com/maps/place/Mountjoy+Historical+Conservation+Area/data=!4m7!3m6!1s0x4d3ca5d8e7501d75:0x2e6aa32a923114bb!8m2!3d48.4773981!4d-81.3532115!16s%2Fg%2F11b5qvz658!19sChIJdR1Q59ilPE0RuxQxkiqjai4?authuser=0&hl=en&rclk=1","(705) 360-2660","https://timmins.ca","servicetimmins@timmins.ca"
"Hampton Inn by Hilton Timmins","848 Riverside Dr, Timmins, ON P4N 3W1","https://www.google.com/maps/place/Hampton+Inn+by+Hilton+Timmins/data=!4m10!3m9!1s0x4d3ca5d6558a60c7:0x43266e821208a429!5m2!4m1!1i2!8m2!3d48.4776725!4d-81.3612057!16s%2Fg%2F11b7q5fdkk!19sChIJx2CKVdalPE0RKaQIEoJuJkM?authuser=0&hl=en&rclk=1","(705) 531-6000","https://Check-in time: 3:00 p.m."
"Welland Community Centre","145 Lincoln St, Welland, ON L3B 6E1","https://www.google.com/maps/place/Welland+Community+Centre/data=!4m7!3m6!1s0x89d349d13d1da671:0xfef15267fd437d3b!8m2!3d42.9830642!4d-79.2530767!16s%2Fg%2F1hc5k69qh!19sChIJcaYdPdFJ04kRO31D_WdS8f4?authuser=0&hl=en&rclk=1","(905) 735-1700 ext. 4000","https://(905) 735-1700 ext. 4000",""
"The Hope Centre","570 King St, Welland, ON L3B 3L2","https://www.google.com/maps/place/The+Hope+Centre/data=!4m7!3m6!1s0x89d349cc846a3079:0xfa90753c815648bf!8m2!3d42.9785301!4d-79.2507111!16s%2Fg%2F1wn34nc4!19sChIJeTBqhMxJ04kRv0hWgTx1kPo?authuser=0&hl=en&rclk=1","(905) 788-0744","https://thehopecentre.net","info@thehopecentre.net"
"The Hub Welland","190 Maple Ave, Welland, ON L3C 5G5","https://www.google.com/maps/place/The+Hub+Welland/data=!4m7!3m6!1s0x89d349b11c149377:0xdea81418b7caeaec!8m2!3d42.9894618!4d-79.2594307!16s%2Fg%2F11ynylp2pb!19sChIJd5MUHLFJ04kR7OrKtxgUqN4?authuser=0&hl=en&rclk=1","(905) 714-9449","https://thehubwelland.ca","info@thehubwelland.ca"
"Welland International Flatwater Centre","16 Townline Tunnel Rd, Welland, ON L3C 2T4","https://www.google.com/maps/place/Welland+International+Flatwater+Centre/data=!4m7!3m6!1s0x89d349cb8bb968bd:0x1a7c3bca579bdd2a!8m2!3d42.9637779!4d-79.2550547!16s%2Fm%2F0knwtv8!19sChIJvWi5i8tJ04kRKt2bV8o7fBo?authuser=0&hl=en&rclk=1","(905) 788-9511","https://wifc.ca","playercomplaints@mga.org"
"Club Richelieu Welland","565 River Rd, Welland, ON L3B 0C5","https://www.google.com/maps/place/Club+Richelieu+Welland/data=!4m7!3m6!1s0x89d348577fc6268b:0xaaa77aa16b61addd!8m2!3d43.0096234!4d-79.2352053!16s%2Fg%2F1tjypq08!19sChIJiybGf1dI04kR3a1ha6F6p6o?authuser=0&hl=en&rclk=1","(905) 788-0333","https://clubrichelieuwelland.ca","richelieuwelland@live.com"
"Cowork Niagara","325 Welland Ave, St. Catharines, ON L2R 2R2","https://www.google.com/maps/place/Cowork+Niagara/data=!4m7!3m6!1s0x89d3504cd5516beb:0xf596985ce3d339cb!8m2!3d43.1704627!4d-79.2278676!16s%2Fg%2F1q69m_dz5!19sChIJ62tR1UxQ04kRyznT41yYlvU?authuser=0&hl=en&rclk=1","(289) 479-5459","https://5QCC+5V St. Catharines, Ontario",""
"Port North Bay","222 Main St E, North Bay, ON P1B 1B1","https://www.google.com/maps/place/Port+North+Bay/data=!4m7!3m6!1s0x4d29abe379d29481:0x9a21b7034171a6ed!8m2!3d46.3086482!4d-79.4622851!16s%2Fg%2F11kr8wfkwf!19sChIJgZTSeeOrKU0R7aZxQQO3IZo?authuser=0&hl=en&rclk=1","(705) 494-5294","https://portnorthbay.ca","info@portnorthbay.ca"
"coworking176","176 Lakeshore Dr, North Bay, ON P1A 2A8","https://www.google.com/maps/place/coworking176/data=!4m7!3m6!1s0x4d29abfda6aa189d:0xde1f393148fc743e!8m2!3d46.2888588!4d-79.4504211!16s%2Fg%2F11fnrtyty4!19sChIJnRiqpv2rKU0RPnT8SDE5H94?authuser=0&hl=en&rclk=1","(705) 472-0000","https://coworking176.space","user@domain.com"
"KennedyWorks - Private Offices & Coworking Hub","222 McIntyre St W Suite 302, North Bay, ON P1B 2Y8","https://www.google.com/maps/place/KennedyWorks+-+Private+Offices+%26+Coworking+Hub/data=!4m7!3m6!1s0x4d29abd4d6a4086d:0xeb934904f8aa2af2!8m2!3d46.3129761!4d-79.4643677!16s%2Fg%2F11p74m8q5f!19sChIJbQik1tSrKU0R8iqq-ARJk-s?authuser=0&hl=en&rclk=1","(705) 498-5154","https://kennedybuilding.ca","info@kengap.ca"
"Fokus Coworking","233 Front St, Belleville, ON K8N 2Z4","https://www.google.com/maps/place/Fokus+Coworking/data=!4m7!3m6!1s0x89d625c82a866a23:0xa9644e7d40fc2978!8m2!3d44.1646439!4d-77.3843729!16s%2Fg%2F11rxyll9v7!19sChIJI2qGKsgl1okReCn8QH1OZKk?authuser=0&hl=en&rclk=1","(613) 902-5472","https://fokus233.ca","info@fokus233.ca"
"Share Centre","269 Front St #1, Belleville, ON K8N 2Z6","https://www.google.com/maps/place/Share+Centre/data=!4m7!3m6!1s0x89d6255c1842d225:0xd43b0c3be3fb05df!8m2!3d44.165722!4d-77.3848864!16s%2Fg%2F11c44dvprk!19sChIJJdJCGFwl1okR3wX74zsMO9Q?authuser=0&hl=en&rclk=1","(613) 885-2440","",""
"SuiteSpots","1051 2nd Ave E, Owen Sound, ON N4K 2H8","https://www.google.com/maps/place/SuiteSpots/data=!4m7!3m6!1s0x8829fc7e2f87cb07:0x5d279d3054b7a0d2!8m2!3d44.5687881!4d-80.9423342!16s%2Fg%2F11f159f423!19sChIJB8uHL378KYgR0qC3VDCdJ10?authuser=0&hl=en&rclk=1","(226) 664-1700","https://suitespots.com","concierge@suitespots.com"
"The Owen Sound Professional Centre","945 3rd Ave E, Owen Sound, ON N4K 2K8","https://www.google.com/maps/place/The+Owen+Sound+Professional+Centre/data=!4m7!3m6!1s0x8829fc7fbddbab27:0xdaae752245e8e32c!8m2!3d44.5669288!4d-80.9401016!16s%2Fg%2F1vr3dsyj!19sChIJJ6vbvX_8KYgRLOPoRSJ1rto?authuser=0&hl=en&rclk=1","(519) 376-7552","https://osprofessionalcentre.com",""
"Grey County Business Enterprise Centre","1130 8th St E, Owen Sound, ON N4K 1M7","https://www.google.com/maps/place/Grey+County+Business+Enterprise+Centre/data=!4m7!3m6!1s0x8829fb802c79dbe9:0xfcc457c791870244!8m2!3d44.5671417!4d-80.9208899!16s%2Fg%2F1tg5_7_8!19sChIJ6dt5LID7KYgRRAKHkcdXxPw?authuser=0&hl=en&rclk=1","(519) 371-3232","https://grey.ca","clerks@grey.ca"
"Grey Bruce Makers","1130 8th St E, Owen Sound, ON N4K 5N8","https://www.google.com/maps/place/Grey+Bruce+Makers/data=!4m7!3m6!1s0x8829fc74d2cfffff:0x1ece222e77f348a6!8m2!3d44.5671364!4d-80.9215771!16s%2Fg%2F11y3pt4z42!19sChIJ___P0nT8KYgRpkjzdy4izh4?authuser=0&hl=en&rclk=1","(226) 974-7399","https://greybrucemakers.ca","info@greybrucemakers.ca"
"Harmony Centre Owen Sound","890 4th Ave E, Owen Sound, ON N4K 2N7","https://www.google.com/maps/place/Harmony+Centre+Owen+Sound/data=!4m7!3m6!1s0x8829fc7f67dccdc3:0x3e94b171fb02bcff!8m2!3d44.5660524!4d-80.939744!16s%2Fg%2F11b620zdg9!19sChIJw83cZ3_8KYgR_7wC-3GxlD4?authuser=0&hl=en&rclk=1","(519) 376-8880","https://harmonycentre.ca","info@harmonycentre.ca"
"cpDESK","143006 Superior St, Owen Sound, ON N4K 5N8","https://www.google.com/maps/place/cpDESK/data=!4m7!3m6!1s0x8829fbf766d280bb:0xfcc1ae0773f5b4a7!8m2!3d44.558481!4d-80.925879!16s%2Fg%2F11g7zdtq1q!19sChIJu4DSZvf7KYgRp7T1cweuwfw?authuser=0&hl=en&rclk=1","(519) 376-7979","https://cpdesk.ca","info@cpdesk.ca"
"Technology Centre","1240 2nd Ave E #1, Owen Sound, ON N4K 2J3","https://www.google.com/maps/place/Technology+Centre/data=!4m7!3m6!1s0x8829fc80e975f6d7:0xcfaec40a381fe72c!8m2!3d44.5727674!4d-80.9404359!16s%2Fg%2F1tf5fcgn!19sChIJ1_Z16YD8KYgRLOcfOArErs8?authuser=0&hl=en&rclk=1","(519) 371-5955","https://tech-centre.com","sales@tech-centre.com"
"SmartCentres Owen Sound","1555 18th Ave E, Owen Sound, ON N4K 6Y3","https://www.google.com/maps/place/SmartCentres+Owen+Sound/data=!4m7!3m6!1s0x8829fc103d504e0f:0xa357dc6579905ac0!8m2!3d44.5735232!4d-80.908898!16s%2Fg%2F1tdvvyjh!19sChIJD05QPRD8KYgRwFqQeWXcV6M?authuser=0&hl=en&rclk=1","(905) 760-6200","",""
"1190 Loft","1190 2nd Ave E, Owen Sound, ON N4K 2J1","https://www.google.com/maps/place/1190+Loft/data=!4m7!3m6!1s0x8829fd0437111ac5:0xfa4879548c2f9ab9!8m2!3d44.57182!4d-80.9409042!16s%2Fg%2F11v6xt12b1!19sChIJxRoRNwT9KYgRuZovjFR5SPo?authuser=0&hl=en&rclk=1","(226) 455-5955","",""
"Heritage Place","1350 16th St E, Owen Sound, ON N4K 6N7","https://www.google.com/maps/place/Heritage+Place/data=!4m7!3m6!1s0x8829fc1318621263:0x57c70463bc60e900!8m2!3d44.5765155!4d-80.9194605!16s%2Fm%2F0281sdd!19sChIJYxJiGBP8KYgRAOlgvGMEx1c?authuser=0&hl=en&rclk=1","(519) 371-4949","https://heritageplace.ca","info@heritageplace.ca"
"Owen Sound River District","808 2nd Ave E, Owen Sound, ON N4K 2H4","https://www.google.com/maps/place/Owen+Sound+River+District/data=!4m7!3m6!1s0x8829fb801fb30fa5:0x7e5109a7e768a196!8m2!3d44.5649227!4d-80.942811!16s%2Fg%2F1tcy9jhp!19sChIJpQ-zH4D7KYgRlqFo56cJUX4?authuser=0&hl=en&rclk=1","(519) 376-4440","https://owensoundriverdistrict.ca","riverdistrict@owensound.ca"
"YMCA of Owen Sound Grey Bruce - Employment Services","290 9th St E, Owen Sound, ON N4K 1N7","https://www.google.com/maps/place/YMCA+of+Owen+Sound+Grey+Bruce+-+Employment+Services/data=!4m7!3m6!1s0x8829fb821a39cd0f:0xd3596756d1c71e29!8m2!3d44.5661359!4d-80.9413896!16s%2Fg%2F1q661y440!19sChIJD805GoL7KYgRKR7H0VZnWdM?authuser=0&hl=en&rclk=1","(519) 371-9222","https://ymcaowensound.on.ca","support@osgb.ymca.ca"
"Heartwood Concert Hall","939 2nd Ave E, Owen Sound, ON N4K 2H5","https://www.google.com/maps/place/Heartwood+Concert+Hall/data=!4m7!3m6!1s0x8829fc7fe2c1ffcf:0xbc44f919eeafb47c!8m2!3d44.56656!4d-80.9426698!16s%2Fg%2F11ckqswvkd!19sChIJz__B4n_8KYgRfLSv7hn5RLw?authuser=0&hl=en&rclk=1","(519) 470-2500","https://heartwoodhall.ca","heartwoodvenue@gmail.com"
"Owen Sound Artists' Co-Op","942 2nd Ave E, Owen Sound, ON N4K 2H6","https://www.google.com/maps/place/Owen+Sound+Artists%27+Co-Op/data=!4m7!3m6!1s0x8829fc7fc913105b:0x62ae3c5fca8c1ab1!8m2!3d44.5666288!4d-80.9431572!16s%2Fg%2F1w04kq_h!19sChIJWxATyX_8KYgRsRqMyl88rmI?authuser=0&hl=en&rclk=1","(519) 371-0479","https://artistscoop.ca","info@artistscoop.ca"
"Community Incubator","279 10th St E, Owen Sound, ON N4K 1S4","https://www.google.com/maps/place/Community+Incubator/data=!4m7!3m6!1s0x8829fd35340b234f:0xf046a28e28779b30!8m2!3d44.5677466!4d-80.9417465!16s%2Fg%2F11j8t8yndp!19sChIJTyMLNDX9KYgRMJt3KI6iRvA?authuser=0&hl=en&rclk=1","","https://owensoundhub.org","owensoundhub@gmail.com"
"Galaxy Centre","1020 10th St W, Owen Sound, ON N4K 5S1","https://www.google.com/maps/place/Galaxy+Centre/data=!4m7!3m6!1s0x8829fb61b821c3f5:0x75b741340f13ef55!8m2!3d44.5620542!4d-80.9678821!16s%2Fg%2F11b5ww5l8n!19sChIJ9cMhuGH7KYgRVe8TDzRBt3U?authuser=0&hl=en&rclk=1","(519) 371-2372","https://riocan.com",""
"Safe 'N Sound Grey Bruce","310 8th St E, Owen Sound, ON N4K 1L4","https://www.google.com/maps/place/Safe+%27N+Sound+Grey+Bruce/data=!4m7!3m6!1s0x8829fb8058e5ce03:0x6bbaeebb61163b6f!8m2!3d44.5645026!4d-80.9403468!16s%2Fg%2F1v4ptmvc!19sChIJA87lWID7KYgRbzsWYbvuums?authuser=0&hl=en&rclk=1","(519) 470-7233","https://safensoundgreybruce.ca","605a7baede844d278b89dc95ae0a9123@sentry-next.wixpress.com"
"Transcontinental Owen Sound (RBW Graphics)","2049 20th St E, Owen Sound, ON N4K 5R2","https://www.google.com/maps/place/Transcontinental+Owen+Sound+%28RBW+Graphics%29/data=!4m7!3m6!1s0x8829fc225c342ca3:0x51724c8377ee02bd!8m2!3d44.5812562!4d-80.9046396!16s%2Fg%2F1tj1n44y!19sChIJoyw0XCL8KYgRvQLud4NMclE?authuser=0&hl=en&rclk=1","(519) 376-8330","https://tctranscontinental.com",""
"Intersections Wood Collaborative","299 10th St E, Owen Sound, ON N4K 1S4","https://www.google.com/maps/place/Intersections+Wood+Collaborative/data=!4m7!3m6!1s0x8829fc7fc9c6bb4f:0xbfae7d20e52ad731!8m2!3d44.5677663!4d-80.9415766!16s%2Fg%2F11c2pkd9_f!19sChIJT7vGyX_8KYgRMdcq5SB9rr8?authuser=0&hl=en&rclk=1","","https://intersectionswoodcollaborative.org","raffle@intersectionswoodcollaborative.org"
"Coworking Corner","278 Cook St Unit 20, Meaford, ON N4L 1H4","https://www.google.com/maps/place/Coworking+Corner/data=!4m7!3m6!1s0x882a09665e786087:0xfde0993dcd28acc4!8m2!3d44.6116896!4d-80.5969268!16s%2Fg%2F11yn608kgx!19sChIJh2B4XmYJKogRxKwozT2Z4P0?authuser=0&hl=en&rclk=1","(416) 587-7571","https://coworkingcorner.ca","user@domain.com"
"Parry Sound Corporate Corner","53 James St, Parry Sound, ON P2A 1T6","https://www.google.com/maps/place/Parry+Sound+Corporate+Corner/data=!4m7!3m6!1s0x4d2bbbcc6d1ba9ff:0x2e6a68ccff0cd917!8m2!3d45.3445445!4d-80.0334997!16s%2Fg%2F11xtq91033!19sChIJ_6kbbcy7K00RF9kM_8xoai4?authuser=0&hl=en&rclk=1","(705) 530-7722","https://pscorporatecorner.ca","impallari@gmail.com"
