Name,Address,Detail URL,Phone,Website,Email
"EA Rawlinson Centre For The Arts","142 12 St W, Prince Albert, SK S6V 3B5","https://www.google.com/maps/place/EA+Rawlinson+Centre+For+The+Arts/data=!4m7!3m6!1s0x53017a86103204d9:0xb04d32c73f966b51!8m2!3d53.2023876!4d-105.7584291!16s%2Fg%2F1vc6d1lb!19sChIJ2QQyEIZ6AVMRUWuWP8cyTbA?authuser=0&hl=en&rclk=1","(306) 765-1270","https://earc.ca","cityclerk@citypa.com"
"33 River Street Apartment Homes","33 River St, Prince Albert, SK S6V 6C1","https://www.google.com/maps/place/33+River+Street+Apartment+Homes/data=!4m7!3m6!1s0x53017a7dbe478c1b:0x7e1eaeaf8ceeca2!8m2!3d53.2061786!4d-105.752564!16s%2Fg%2F11b5wffhnn!19sChIJG4xHvn16AVMRouzO-Orq4Qc?authuser=0&hl=en&rclk=1","(306) 700-2582","https://weidner.com",""
"Colette Portamedic Services","496 Marquis Rd #3, Prince Albert, SK S6V 8B3","https://www.google.com/maps/place/Colette+Portamedic+Services/data=!4m7!3m6!1s0x53017a172440d505:0x22e59b90a9171530!8m2!3d53.1807331!4d-105.7395585!16s%2Fg%2F11fxpb1lrd!19sChIJBdVAJBd6AVMRMBUXqZCb5SI?authuser=0&hl=en&rclk=1","(306) 764-0649","https://coletteportamedic.com","info@coletteportamedic.com"
"Cornerstone Prince Albert Shopping Centre","15 11 St E, Prince Albert, SK S6V 0Z8","https://www.google.com/maps/place/Cornerstone+Prince+Albert+Shopping+Centre/data=!4m7!3m6!1s0x53017a87f68eb78d:0xfdc4757e88a4cc49!8m2!3d53.2004001!4d-105.7308856!16s%2Fg%2F1thx_gcl!19sChIJjbeO9od6AVMRScykiH51xP0?authuser=0&hl=en&rclk=1","","",""
"JYSK Prince Albert - Cornerstone Shopping Centre","800 15 St E #340, Prince Albert, SK S6V 8E3","https://www.google.com/maps/place/JYSK+Prince+Albert+-+Cornerstone+Shopping+Centre/data=!4m7!3m6!1s0x53017a6f72ae5183:0xd6a280708c5c3162!8m2!3d53.2008557!4d-105.7281829!16s%2Fg%2F1tfq8wv0!19sChIJg1Gucm96AVMRYjFcjHCAotY?authuser=0&hl=en&rclk=1","+1 888-696-5975","https://jysk.ca","contactus@jysk.ca"
"Jam Street Music Sessions","1026 1 Ave W, Prince Albert, SK S6V 4Y4","https://www.google.com/maps/place/Jam+Street+Music+Sessions/data=!4m7!3m6!1s0x53017a87b48ffe7f:0x9f94a3706bb01b47!8m2!3d53.2033685!4d-105.7568818!16s%2Fg%2F11b5wmrn31!19sChIJf_6PtId6AVMRRxuwa3CjlJ8?authuser=0&hl=en&rclk=1","+41 78 698 26 74","https://jamstreetmusic.com","jamstreetmusicsessions@gmail.com"
"South Hill Mall","2995 2 Ave W, Prince Albert, SK S6V 5V5","https://www.google.com/maps/place/South+Hill+Mall/data=!4m7!3m6!1s0x53017aede557ceab:0x60f994d36692e396!8m2!3d53.1857094!4d-105.7625829!16s%2Fg%2F113h_zf4q!19sChIJq85X5e16AVMRluOSZtOU-WA?authuser=0&hl=en&rclk=1","","",""
"Mini Mall Storage","SK-2, Prince Albert, SK S6V 5S2","https://www.google.com/maps/place/Mini+Mall+Storage/data=!4m7!3m6!1s0x53017b02a8d903bb:0xbdb6ef8649a46dcb!8m2!3d53.1652169!4d-105.761189!16s%2Fg%2F11wfbsyrsx!19sChIJuwPZqAJ7AVMRy22kSYbvtr0?authuser=0&hl=en&rclk=1","(306) 992-5944","https://minimallstorage.com","someone@example.com"
"Woodsmere Apartment Homes","379 32 St W, Prince Albert, SK S6V 5Z3","https://www.google.com/maps/place/Woodsmere+Apartment+Homes/data=!4m7!3m6!1s0x53017b544b0b6963:0x9ea5d0af2923dabf!8m2!3d53.1837631!4d-105.7635985!16s%2Fg%2F11g0vzr0k2!19sChIJY2kLS1R7AVMRv9ojKa_QpZ4?authuser=0&hl=en&rclk=1","(306) 912-7926","https://wingspandev.ca",""
"Tourism Prince Albert","3700 A 2 Ave W, Prince Albert, SK S6W 1A2","https://www.google.com/maps/place/Tourism+Prince+Albert/data=!4m7!3m6!1s0x53017aef7c5cbeaf:0x9e32f65505aed383!8m2!3d53.1790395!4d-105.7593839!16s%2Fg%2F11b5wrnks9!19sChIJr75cfO96AVMRg9OuBVX2Mp4?authuser=0&hl=en&rclk=1","(306) 922-2000","https://tourismprincealbert.com","solutions@citypa.com"
"Keyhole Castle Bed and Breakfast","1925 1 Ave E, Prince Albert, SK S6V 2B6","https://www.google.com/maps/place/Keyhole+Castle+Bed+and+Breakfast/data=!4m10!3m9!1s0x53017a8a4e5bd647:0x7a702164d5cbb025!5m2!4m1!1i2!8m2!3d53.1952261!4d-105.7519651!16s%2Fg%2F1tjf9y2z!19sChIJR9ZbTop6AVMRJbDL1WQhcHo?authuser=0&hl=en&rclk=1","(306) 763-3321","https://keyholecastle.com","keyholecastle@gmail.com"
"Tipi Fuel and Convenience","1499 10 Ave E, Prince Albert, SK S6V 6T3","https://www.google.com/maps/place/Tipi+Fuel+and+Convenience/data=!4m7!3m6!1s0x53017b6a66cbc247:0x6c9a5fac990de1a4!8m2!3d53.2001422!4d-105.7251544!16s%2Fg%2F11p02j61sj!19sChIJR8LLZmp7AVMRpOENmaxfmmw?authuser=0&hl=en&rclk=1","(306) 764-8474","https://tipifuel.com","impallari@gmail.com"
"Prince Albert & District Chamber Of Commerce","54 11 St E, Prince Albert, SK S6V 0Z9","https://www.google.com/maps/place/Prince+Albert+%26+District+Chamber+Of+Commerce/data=!4m7!3m6!1s0x53017ae5cb1c20a1:0xda253a317a5bfa4!8m2!3d53.2032457!4d-105.7521563!16s%2Fg%2F1tdg7g5d!19sChIJoSAcy-V6AVMRpL-lF6NTog0?authuser=0&hl=en&rclk=1","(306) 764-6222","https://princealbertchamber.com","webmaster@digitalcopiers.ca"
"Surplus Furniture and Mattress Warehouse","1202 1 Ave W, Prince Albert, SK S6V 4Y7","https://www.google.com/maps/place/Surplus+Furniture+and+Mattress+Warehouse/data=!4m7!3m6!1s0x53017a86296fffff:0xfa927445d6cfc388!8m2!3d53.202045!4d-105.75676!16s%2Fg%2F11b6bj08c4!19sChIJ__9vKYZ6AVMRiMPP1kV0kvo?authuser=0&hl=en&rclk=1","(306) 970-3822","https://surplusfurniture.com","info@ebizmarts.com"
"A2Z Safety & Training Ltd.","1008 1 Ave W #103, Prince Albert, SK S6V 4Y4","https://www.google.com/maps/place/A2Z+Safety+%26+Training+Ltd./data=!4m7!3m6!1s0x53017a87b20d640b:0x66f6c96fbca2e305!8m2!3d53.2037593!4d-105.756591!16s%2Fg%2F1vfp7w4y!19sChIJC2QNsod6AVMRBeOivG_J9mY?authuser=0&hl=en&rclk=1","(306) 960-2881","https://a2zsafety.ca",""
"Days Inn & Conference Centre Prince Albert","140 Marquis Rd W, Prince Albert, SK S6V 7Y5","https://www.google.com/maps/place/Days+Inn+%26+Conference+Centre+Prince+Albert/data=!4m10!3m9!1s0x53017b6dc5482015:0xe5d9709bb9789949!5m2!4m1!1i2!8m2!3d53.1800353!4d-105.7581348!16s%2Fg%2F11srgmzlkn!19sChIJFSBIxW17AVMRSZl4uZtw2eU?authuser=0&hl=en&rclk=1","(306) 910-6748","https://wyndhamhotels.com","accessibility@wyndham.com"
"Canadian Factory Direct Sunrooms","17 17 St W, Prince Albert, SK S6V 3X2","https://www.google.com/maps/place/Canadian+Factory+Direct+Sunrooms/data=!4m7!3m6!1s0x53017a896cf3cba5:0x235ba8ccfc21660!8m2!3d53.1975207!4d-105.7551058!16s%2Fg%2F11fy1kkznp!19sChIJpcvzbIl6AVMRYBbCz4y6NQI?authuser=0&hl=en&rclk=1","(306) 764-5470","https://factorydirectsunrooms.ca","example@email.com"
"Tramp's (P A)","29 12 St W, Prince Albert, SK S6V 3B4","https://www.google.com/maps/place/Tramp%27s+%28P+A%29/data=!4m7!3m6!1s0x53017a87e071e42f:0xcbb78c2011764d71!8m2!3d53.202059!4d-105.755176!16s%2Fg%2F1vn185kq!19sChIJL-Rx4Id6AVMRcU12ESCMt8s?authuser=0&hl=en&rclk=1","(306) 764-3816","",""
"Prairie Mobile Communications - SaskTel Authorized Dealer","801 15 St E #915, Prince Albert, SK S6V 5P7","https://www.google.com/maps/place/Prairie+Mobile+Communications+-+SaskTel+Authorized+Dealer/data=!4m7!3m6!1s0x53017a167090a2d7:0x738533140e496642!8m2!3d53.1985449!4d-105.7287499!16s%2Fg%2F1hc94ds53!19sChIJ16KQcBZ6AVMRQmZJDhQzhXM?authuser=0&hl=en&rclk=1","(306) 763-6900","https://wireless.prairiemobile.com",""
"In-Spire Pilates","1420 Central Ave, Prince Albert, SK S6V 7J4","https://www.google.com/maps/place/In-Spire+Pilates/data=!4m7!3m6!1s0x53017b6d7823a857:0x6d45998268c9c003!8m2!3d53.1998694!4d-105.7541421!16s%2Fg%2F11mccf6n1t!19sChIJV6gjeG17AVMRA8DJaIKZRW0?authuser=0&hl=en&rclk=1","(306) 250-8051","https://in-spirepilates.ca","user@domain.com"
"GoodLife Fitness Prince Albert South Hill Mall","2995 2 Ave W, Prince Albert, SK S6V 5V5","https://www.google.com/maps/place/GoodLife+Fitness+Prince+Albert+South+Hill+Mall/data=!4m7!3m6!1s0x53017af22e8adda5:0xa66b4ea75671b783!8m2!3d53.185874!4d-105.762965!16s%2Fg%2F12hqyt1l6!19sChIJpd2KLvJ6AVMRg7dxVqdOa6Y?authuser=0&hl=en&rclk=1","(306) 764-5433","https://goodlifefitness.com","members@goodlifefitness.com"
"RSB Massage Therapy","20 14 St E #200 Above the 1335 Central Avenue Pharmacy, Prince Albert, SK S6V 7J4","https://www.google.com/maps/place/RSB+Massage+Therapy/data=!4m7!3m6!1s0x53017bc7522a39c5:0x9f58de8f95f3a333!8m2!3d53.2004907!4d-105.754466!16s%2Fg%2F11vy_5_ptd!19sChIJxTkqUsd7AVMRM6PzlY_eWJ8?authuser=0&hl=en&rclk=1","","https://janeapp.com","seejanerun@janeapp.com"
"On the Avenue Artisan's Gallery","1101 Central Ave, Prince Albert, SK S6V 4V7","https://www.google.com/maps/place/On+the+Avenue+Artisan%27s+Gallery/data=!4m7!3m6!1s0x53017a8783a29f15:0x83ab20c95c5c6524!8m2!3d53.202962!4d-105.7546179!16s%2Fg%2F1td0y3m9!19sChIJFZ-ig4d6AVMRJGVcXMkgq4M?authuser=0&hl=en&rclk=1","(306) 763-1999","https://facebook.com","dev7561@gmail.com"
"Travelodge by Wyndham Prince Albert","67 13 St E, Prince Albert, SK S6V 2B2","https://www.google.com/maps/place/Travelodge+by+Wyndham+Prince+Albert/data=!4m10!3m9!1s0x53017b3276e654c1:0xcb5ff205af4bc751!5m2!4m1!1i2!8m2!3d53.2009271!4d-105.7517555!16s%2Fg%2F1vnrq845!19sChIJwVTmdjJ7AVMRUcdLrwXyX8s?authuser=0&hl=en&rclk=1","(306) 764-8700","https://wyndhamhotels.com","accessibility@wyndham.com"
"PA Electronics","1605 2 Ave W #1603, Prince Albert, SK S6V 5B7","https://www.google.com/maps/place/PA+Electronics/data=!4m7!3m6!1s0x53017a8ee75ef75f:0x344c280aefba41c2!8m2!3d53.1981678!4d-105.7606356!16s%2Fg%2F11c5rww3_p!19sChIJX_de5456AVMRwkG67wooTDQ?authuser=0&hl=en&rclk=1","(306) 763-9999","https://paelectronics.ca","info@princealbertelectronics.com"
"Venice House","1498 Central Ave, Prince Albert, SK S6V 4W5","https://www.google.com/maps/place/Venice+House/data=!4m7!3m6!1s0x53017a8844a84135:0xb4a7b136c14205e9!8m2!3d53.1997388!4d-105.7536717!16s%2Fg%2F1tdrf0f0!19sChIJNUGoRIh6AVMR6QVCwTaxp7Q?authuser=0&hl=en&rclk=1","(306) 764-6555","https://venicehouseoncentral.ca","venicehousereservations@gmail.com"
"North Country Massage & Medi Spa","683 7 St E, Prince Albert, SK S6V 0S7","https://www.google.com/maps/place/North+Country+Massage+%26+Medi+Spa/data=!4m7!3m6!1s0x53017aed8423b74d:0x40114d25ba4e1cfd!8m2!3d53.206027!4d-105.734132!16s%2Fg%2F1tgz542q!19sChIJTbcjhO16AVMR_RxOuiVNEUA?authuser=0&hl=en&rclk=1","(306) 922-2255","https://booker.com","example@email.com"
"Bison Cafe","1210 Central Ave, Prince Albert, SK S6V 4V8","https://www.google.com/maps/place/Bison+Cafe/data=!4m7!3m6!1s0x53017a88726e214b:0x3e27353b4e8270b2!8m2!3d53.2019264!4d-105.7541442!16s%2Fg%2F1hc4f1ml6!19sChIJSyFucoh6AVMRsnCCTjs1Jz4?authuser=0&hl=en&rclk=1","(306) 763-9095","",""
"EECOL Electric","339 17 St W, Prince Albert, SK S6V 3V6","https://www.google.com/maps/place/EECOL+Electric/data=!4m7!3m6!1s0x53017a8e462e61a1:0x9e5ba4a7f57ebb83!8m2!3d53.1971453!4d-105.7640157!16s%2Fg%2F1tfb1n85!19sChIJoWEuRo56AVMRg7t-9aekW54?authuser=0&hl=en&rclk=1","(306) 808-4520","https://eecol.com",""
"Tanuki Trove","406 S Industrial Dr Unit 7B, Prince Albert, SK S6V 7L8","https://www.google.com/maps/place/Tanuki+Trove/data=!4m7!3m6!1s0x53017b86b7bd7fbb:0x6f64b34b15ba793f!8m2!3d53.1817806!4d-105.7428811!16s%2Fg%2F11ss0xs2hp!19sChIJu3-9t4Z7AVMRP3m6FUuzZG8?authuser=0&hl=en&rclk=1","","",""
"RONA Prince Albert","800 15 St E, Prince Albert, SK S6V 8E3","https://www.google.com/maps/place/RONA+Prince+Albert/data=!4m7!3m6!1s0x53017a6f72ae4e07:0xe2a0ed04016328bc!8m2!3d53.2003004!4d-105.7260933!16s%2Fg%2F1tcvbk41!19sChIJB06ucm96AVMRvChjAQTtoOI?authuser=0&hl=en&rclk=1","(306) 763-7662","https://rona.ca",""
"Co-op Home Centre","275 38 St E, Prince Albert, SK S6W 1A5","https://www.google.com/maps/place/Co-op+Home+Centre/data=!4m7!3m6!1s0x53017a57d47bd2c7:0x50195aeefff925c7!8m2!3d53.1780925!4d-105.7476966!16s%2Fg%2F11fx5hxx3h!19sChIJx9J71Fd6AVMRxyX5_-5aGVA?authuser=0&hl=en&rclk=1","(306) 764-6488","",""
"BDO Debt Solutions","147 15 St E, Prince Albert, SK S6V 8G1","https://www.google.com/maps/place/BDO+Debt+Solutions/data=!4m7!3m6!1s0x53017b58b77a4bcf:0xc33ddf8dda67d3f2!8m2!3d53.1990383!4d-105.7488547!16s%2Fg%2F11dxf0h7vz!19sChIJz0t6t1h7AVMR8tNn2o3fPcM?authuser=0&hl=en&rclk=1","+1 866-505-7993","https://debtsolutions-princealbert.ca","JBrown@bdo.ca"
"Glamorous Nails & Lash","1335B 2 Ave W, Prince Albert, SK S6V 5B2","https://www.google.com/maps/place/Glamorous+Nails+%26+Lash/data=!4m7!3m6!1s0x53017b637399bec9:0x987297e3b466541!8m2!3d53.200611!4d-105.760352!16s%2Fg%2F11y2nx4zmt!19sChIJyb6Zc2N7AVMRQWVGO34phwk?authuser=0&hl=en&rclk=1","(306) 314-8957","https://glamorousnailspa.com","glamourousnails@shaw.ca"
"Gotgeek.ca","Bay 12, 243 S Industrial Dr, Prince Albert, SK S6V 7L8","https://www.google.com/maps/place/Gotgeek.ca/data=!4m7!3m6!1s0x53017aeb42f795b7:0x285a9d89f11b86fe!8m2!3d53.1802817!4d-105.7476858!16s%2Fg%2F1tklq66n!19sChIJt5X3Qut6AVMR_oYb8YmdWig?authuser=0&hl=en&rclk=1","(306) 764-3333","https://gotgeek.ca",""
"Unibeauty Salon","593 28 St W, Prince Albert, SK S6V 4T1","https://www.google.com/maps/place/Unibeauty+Salon/data=!4m7!3m6!1s0x2c6e5061d92cf33d:0xfef1b65880f6f63d!8m2!3d53.1873587!4d-105.7692744!16s%2Fg%2F11kr9w7p8n!19sChIJPfMs2WFQbiwRPfb2gFi28f4?authuser=0&hl=en&rclk=1","(306) 922-9220","",""
"Mann Art Gallery","142 12 St W, Prince Albert, SK S6V 3B5","https://www.google.com/maps/place/Mann+Art+Gallery/data=!4m7!3m6!1s0x53017a86103204d9:0x3fdd4eb3ea6a49bf!8m2!3d53.2023137!4d-105.7584836!16s%2Fg%2F1ym_k3y22!19sChIJ2QQyEIZ6AVMRv0lq6rNO3T8?authuser=0&hl=en&rclk=1","(306) 763-7080","https://mannartgallery.ca","reception@mannartgallery.ca"
"Delicate Petals Event Planning, Rentals & Dresses","163 12 St E, Prince Albert, SK S6V 8C1","https://www.google.com/maps/place/Delicate+Petals+Event+Planning,+Rentals+%26+Dresses/data=!4m7!3m6!1s0x53017a8786b8072d:0x236eac304540023e!8m2!3d53.2018964!4d-105.7495336!16s%2Fg%2F1pyqv7gvw!19sChIJLQe4hod6AVMRPgJARTCsbiM?authuser=0&hl=en&rclk=1","(306) 764-3350","https://delicatepetalseventplanning.com","delicatepetals@outlook.com"
"Wok Box - Prince Albert","801, 707 15 St E #707, Prince Albert, SK S6V 0C7","https://www.google.com/maps/place/Wok+Box+-+Prince+Albert/data=!4m7!3m6!1s0x53017a1670909e25:0x334ccc1b54f0add4!8m2!3d53.1991287!4d-105.7346192!16s%2Fg%2F11b5ww5nkw!19sChIJJZ6QcBZ6AVMR1K3wVBvMTDM?authuser=0&hl=en&rclk=1","(306) 922-5414","https://wokbox.ca","marketing@wokbox.ca"
"Ramada by Wyndham Prince Albert","3580 2 Ave W, Prince Albert, SK S6V 5G2","https://www.google.com/maps/place/Ramada+by+Wyndham+Prince+Albert/data=!4m10!3m9!1s0x53017b42c3a4c13d:0x613ba1cc35128579!5m2!4m1!1i2!8m2!3d53.180567!4d-105.7584542!16s%2Fg%2F11vrtwyjc1!19sChIJPcGkw0J7AVMReYUSNcyhO2E?authuser=0&hl=en&rclk=1","(306) 801-4694","https://wyndhamhotels.com","accessibility@wyndham.com"
"Michaels","Cornerstone of, 801 15 St E Unit 761, Prince Albert, SK S6V 2W5","https://www.google.com/maps/place/Michaels/data=!4m7!3m6!1s0x53017a6155555555:0x61076b10e9080114!8m2!3d53.1982454!4d-105.7330019!16s%2Fg%2F1tf0q8gy!19sChIJVVVVVWF6AVMRFAEI6RBrB2E?authuser=0&hl=en&rclk=1","(639) 396-7452","https://locationsca.michaels.com","custhelp@michaels.com"
"Superior Beauty Plus Brow Studio","598 15 St E #4, Prince Albert, SK S6V 1H7","https://www.google.com/maps/place/Superior+Beauty+Plus+Brow+Studio/data=!4m7!3m6!1s0x53017b00ff0b0729:0xf79e3fc9ad60f370!8m2!3d53.1997143!4d-105.7386408!16s%2Fg%2F11h2319g2y!19sChIJKQcL_wB7AVMRcPNgrck_nvc?authuser=0&hl=en&rclk=1","(306) 970-5877","https://fresha.com",""
"Best Western Premier Prince Albert","313 38th St W, Prince Albert, SK S6W 1A1","https://www.google.com/maps/place/Best+Western+Premier+Prince+Albert/data=!4m10!3m9!1s0x53017b46f2bb8f2d:0x2f77bab418142b9!5m2!4m1!1i2!8m2!3d53.1783181!4d-105.7630609!16s%2Fg%2F11hz29d8jm!19sChIJLY-78kZ7AVMRuUKBQat79wI?authuser=0&hl=en&rclk=1","(306) 703-0308","https://bestwestern.com",""
"CoWork Halifax","6156 Quinpool Rd, Halifax, NS B3L 1A3","https://www.google.com/maps/place/CoWork+Halifax/data=!4m7!3m6!1s0x4b5a230ade468ae5:0x6148f73a71961648!8m2!3d44.6459461!4d-63.5947078!16s%2Fg%2F11khc_gy6t!19sChIJ5YpG3gojWksRSBaWcTr3SGE?authuser=0&hl=en&rclk=1","(902) 818-7368","https://coworkhalifax.com","contact@coworkhalifax.com"
"Spaces Barrington Street","1505 Barrington St Suite #100, Halifax, NS B3J 3K5","https://www.google.com/maps/place/Spaces+Barrington+Street/data=!4m7!3m6!1s0x4b5a23f8057f26ef:0x158dbbd01b1f569b!8m2!3d44.6444479!4d-63.5719556!16s%2Fg%2F11ldv4qknp!19sChIJ7yZ_BfgjWksRm1YfG9C7jRU?authuser=0&hl=en&rclk=1","(902) 518-3123","https://spacesworks.com",""
"Alton Flex Workspace","Scotia Square Mall Barrington, 5201 Duke St Tower 11F, Halifax, NS B3J 2A8","https://www.google.com/maps/place/Alton+Flex+Workspace/data=!4m7!3m6!1s0x4b5a23a281876cb3:0xb61a16e518c64d46!8m2!3d44.6497604!4d-63.5762473!16s%2Fg%2F11v_bgstt7!19sChIJs2yHgaIjWksRRk3GGOUWGrY?authuser=0&hl=en&rclk=1","(902) 429-1600","https://altonoffices.com",""
"Many Hats Inc","397 Bedford Hwy, Halifax, NS B3M 2L3","https://www.google.com/maps/place/Many+Hats+Inc/data=!4m7!3m6!1s0x4b5a20969cedb915:0x4fa48bb7115f1b22!8m2!3d44.6842075!4d-63.6603641!16s%2Fg%2F11f4pxv4yb!19sChIJFbntnJYgWksRIhtfEbeLpE8?authuser=0&hl=en&rclk=1","(902) 456-1623","https://manyhatsinc.ca","info@manyhatsinc.ca"
"The Office coworking space","600 Bedford Hwy, Halifax, NS B3M 0P6","https://www.google.com/maps/place/The+Office+coworking+space/data=!4m7!3m6!1s0x4b5a21a0a5bf9149:0xd17c1a000f7382f5!8m2!3d44.6972492!4d-63.6615072!16s%2Fg%2F11sg39lrm1!19sChIJSZG_paAhWksR9YJzDwAafNE?authuser=0&hl=en&rclk=1","(902) 719-3946","https://theofficespace.ca","hello@theofficespace.ca"
"Parkside Coworking","1477 South Park St, Halifax, NS B3J 1H5","https://www.google.com/maps/place/Parkside+Coworking/data=!4m7!3m6!1s0x4b5a233e0d5a8821:0x52ad7b32901a896b!8m2!3d44.6419015!4d-63.5792545!16s%2Fg%2F11y44h3vqc!19sChIJIYhaDT4jWksRa4kakDJ7rVI?authuser=0&hl=en&rclk=1","(782) 446-0950","https://parksidecoworking.com",""
"Volta","1800 Argyle St Unit 801, Halifax, NS B3J 3N8","https://www.google.com/maps/place/Volta/data=!4m7!3m6!1s0x4b5a22339c21bf0b:0x9b2286a27fa306cf!8m2!3d44.6482111!4d-63.575598!16s%2Fg%2F1yh9vgbw6!19sChIJC78hnDMiWksRzwajf6KGIps?authuser=0&hl=en&rclk=1","(902) 702-0194","https://voltaeffect.com","name@youremail.com"
"Flexwork Coworking","1533 Barrington St #302, Halifax, NS B3J 1Z4","https://www.google.com/maps/place/Flexwork+Coworking/data=!4m7!3m6!1s0x4b5a235ce079d037:0xb0fdd1a682b36776!8m2!3d44.6449766!4d-63.5725921!16s%2Fg%2F11fks0g8b8!19sChIJN9B54FwjWksRdmezgqbR_bA?authuser=0&hl=en&rclk=1","","https://flexworkhalifax.com",""
"Founders Square","1701 Hollis St, Halifax, NS B3J 2T9","https://www.google.com/maps/place/Founders+Square/data=!4m7!3m6!1s0x4b5a23ccee41470b:0x9a6ede985d135eaf!8m2!3d44.6473514!4d-63.5723372!16s%2Fg%2F1thpwf7c!19sChIJC0dB7swjWksRr14TXZjebpo?authuser=0&hl=en&rclk=1","(902) 422-4424","https://armourgroup.com","user@domain.com"
"Harbour Hub | Coworking & Meeting Space | Business Event Venue","25 Alderney Dr unit 100, Dartmouth, NS B2Y 0E4","https://www.google.com/maps/place/Harbour+Hub+%7C+Coworking+%26+Meeting+Space+%7C+Business+Event+Venue/data=!4m7!3m6!1s0x4b5a2368d7564b03:0x2ec839ebbb227d72!8m2!3d44.6657527!4d-63.5702621!16s%2Fg%2F11whxs1z55!19sChIJA0tW12gjWksRcn0iu-s5yC4?authuser=0&hl=en&rclk=1","(902) 943-0980","https://harbourhub.ca","admin@harbourhub.ca"
"Modspace Halifax","1741 Lower Water St Suite 200, Halifax, NS B3J 0J2","https://www.google.com/maps/place/Modspace+Halifax/data=!4m7!3m6!1s0x4b5a239edf874ca1:0x6a2fd8cb1ccb49fc!8m2!3d44.6490085!4d-63.5718174!16s%2Fg%2F11sx4qknlv!19sChIJoUyH354jWksR_EnLHMvYL2o?authuser=0&hl=en&rclk=1","(902) 474-4000","https://modspaceatlantic.com","user@domain.com"
"Regus Scotia Square Barrington Tower","5201 Duke Street, Barrington St Tower, 11F, Halifax, NS B3J 2A8","https://www.google.com/maps/place/Regus+Scotia+Square+Barrington+Tower/data=!4m7!3m6!1s0x4b5a2382e8176d7d:0x5aaaa23142dd748b!8m2!3d44.64976!4d-63.5756268!16s%2Fg%2F11yqqcx_57!19sChIJfW0X6IIjWksRi3TdQjGiqlo?authuser=0&hl=en&rclk=1","(902) 442-0555","https://regus.com",""
"Agora Office Space","36 Brookshire Ct Suite 21, Bedford, NS B4A 4E9","https://www.google.com/maps/place/Agora+Office+Space/data=!4m7!3m6!1s0x4b5989d6de0423a7:0xc4d6b79d9c29205d!8m2!3d44.7221157!4d-63.6878946!16s%2Fg%2F11m_gttg81!19sChIJpyME3taJWUsRXSApnJ231sQ?authuser=0&hl=en&rclk=1","(902) 989-7277","https://myagora.ca","offices@myagora.ca"
"Spaces Burnside","2 Ralston Ave Suite 100, Dartmouth, NS B3B 1H7","https://www.google.com/maps/place/Spaces+Burnside/data=!4m7!3m6!1s0x4b5a27eaaea44c77:0x4cd6901fbfcfe3f0!8m2!3d44.70084!4d-63.6062!16s%2Fg%2F11sqq9xhmf!19sChIJd0ykruonWksR8OPPvx-Q1kw?authuser=0&hl=en&rclk=1","+1 844-241-5515","https://spacesworks.com","info@spacesworks.com"
"9Mile Business Centre","620 Nine Mile Dr #208, Bedford, NS B4A 0G6","https://www.google.com/maps/place/9Mile+Business+Centre/data=!4m7!3m6!1s0x4b598a1055abbd8f:0x898cf42e104fcacb!8m2!3d44.7014849!4d-63.686466!16s%2Fg%2F1hhw70tkc!19sChIJj72rVRCKWUsRy8pPEC70jIk?authuser=0&hl=en&rclk=1","(902) 405-8567","https://9milebusinesscentre.ca",""
"Halifax Backpackers Hostel","2193 Gottingen St, Halifax, NS B3K 3B5","https://www.google.com/maps/place/Halifax+Backpackers+Hostel/data=!4m10!3m9!1s0x4b5a23d5d1fbeb23:0x1f9a0b38084f993e!5m2!4m1!1i2!8m2!3d44.6531475!4d-63.584833!16s%2Fg%2F1tfcstl7!19sChIJI-v70dUjWksRPplPCDgLmh8?authuser=0&hl=en&rclk=1","(902) 431-3170","https://halifaxbackpackers.com","halifaxbackpackers@gmail.com"
"Regus Purdy's Wharf","Purdy's Wharf Tower 1, 1959 Upper Water St Suite 1301, Halifax, NS B3J 3N2","https://www.google.com/maps/place/Regus+Purdy%27s+Wharf/data=!4m7!3m6!1s0x4b5a23d1f661b519:0x22b59fc8ad492254!8m2!3d44.6517896!4d-63.5741994!16s%2Fg%2F1tk8n5jy!19sChIJGbVh9tEjWksRVCJJrciftSI?authuser=0&hl=en&rclk=1","(902) 423-1288","https://regus.com",""
"Public Works Halifax","1672 Granville St, Halifax, NS B3J 3Z8","https://www.google.com/maps/place/Public+Works+Halifax/data=!4m7!3m6!1s0x4b5a230010b72111:0x6bf94d3429659803!8m2!3d44.6470775!4d-63.5734438!16s%2Fg%2F11vyx40py1!19sChIJESG3EAAjWksRA5hlKTRN-Ws?authuser=0&hl=en&rclk=1","","",""
"Maritime Centre","1505 Barrington St, Halifax, NS B3J 2A4","https://www.google.com/maps/place/Maritime+Centre/data=!4m7!3m6!1s0x4b5a2234bdbfffff:0x9637ffae5955bc!8m2!3d44.6444097!4d-63.5719234!16s%2Fg%2F11h5wqcmr3!19sChIJ__-_vTQiWksRvFVZrv83lgA?authuser=0&hl=en&rclk=1","(902) 429-3210","",""
